Category,ID,Latitude,Longitude,Date,Orbit Number,Build ID,Scene ID,ECO4WUE_001_Water_Use_Efficiency_WUEavg
NMEG,US-Wjs,34.4255,-105.8615,2019-10-17 15:00:07 UTC,7268,601,4,0.5005122
NMEG,US-Wjs,34.4255,-105.8615,2019-10-22 20:41:42 UTC,7349,601,10,0.7154927
NMEG,US-Wjs,34.4255,-105.8615,2019-10-26 19:04:06 UTC,7410,601,10,0.3944634
NMEG,US-Wjs,34.4255,-105.8615,2019-10-30 17:26:53 UTC,7471,601,11,0.5281947
NMEG,US-Wjs,34.4255,-105.8615,2019-11-06 15:00:27 UTC,7578,601,6,0.3369085
NMEG,US-Wjs,34.4255,-105.8615,2019-12-01 21:09:46 UTC,7970,601,2,0.5469447
NMEG,US-Wjs,34.4255,-105.8615,2019-12-13 16:18:51 UTC,8153,601,2,0.1285894
NMEG,US-Wjs,34.4255,-105.8615,2019-12-18 22:00:51 UTC,8234,601,10,0.1918389
NMEG,US-Wjs,34.4255,-105.8615,2020-01-06 14:49:08 UTC,8524,601,10,0.2979694
NMEG,US-Wjs,34.4255,-105.8615,2020-01-24 23:33:58 UTC,8809,601,2,0.1365548
NMEG,US-Wjs,34.4255,-105.8615,2020-01-28 22:00:47 UTC,8870,601,2,0.2251096
NMEG,US-Wjs,34.4255,-105.8615,2020-01-31 21:14:17 UTC,8916,601,2,0.2171777
NMEG,US-Wjs,34.4255,-105.8615,2020-02-01 20:27:14 UTC,8931,601,2,0.1676389
NMEG,US-Wjs,34.4255,-105.8615,2020-02-08 18:07:16 UTC,9038,601,2,0.2275924
NMEG,US-Wjs,34.4255,-105.8615,2020-02-14 23:07:17 UTC,9134,601,8,0.2439155
NMEG,US-Wjs,34.4255,-105.8615,2020-02-18 21:33:42 UTC,9195,601,13,0.2818051
NMEG,US-Wjs,34.4255,-105.8615,2020-02-26 18:26:26 UTC,9317,601,8,0.2197498
NMEG,US-Wjs,34.4255,-105.8615,2020-03-09 13:45:01 UTC,9500,601,8,0.2170993
NMEG,US-Wjs,34.4255,-105.8615,2020-04-03 20:20:05 UTC,9892,601,3,0.5500671
NMEG,US-Wjs,34.4255,-105.8615,2020-04-07 18:48:25 UTC,9953,601,3,0.5166762
NMEG,US-Wjs,34.4255,-105.8615,2020-04-08 18:01:10 UTC,9968,601,2,0.5343493
NMEG,US-Wjs,34.4255,-105.8615,2020-04-12 16:29:11 UTC,10029,601,4,0.4905756
NMEG,US-Wjs,34.4255,-105.8615,2020-04-17 22:18:41 UTC,10110,601,10,0.8441332
NMEG,US-Wjs,34.4255,-105.8615,2020-04-21 20:45:24 UTC,10171,601,11,0.5672798
NMEG,US-Wjs,34.4255,-105.8615,2020-04-29 17:37:06 UTC,10293,601,10,0.5586234
NMEG,US-Wjs,34.4255,-105.8615,2020-05-03 16:02:50 UTC,10354,601,5,0.5883604
NMEG,US-Wjs,34.4255,-105.8615,2020-05-21 01:38:32 UTC,10624,601,3,0.3577457
NMEG,US-Wjs,34.4255,-105.8615,2020-06-05 19:19:48 UTC,10868,601,2,0.6040086
NMEG,US-Wjs,34.4255,-105.8615,2020-06-08 01:52:54 UTC,10903,601,13,0.1890808
NMEG,US-Wjs,34.4255,-105.8615,2020-06-09 17:45:20 UTC,10929,601,2,0.7311517
NMEG,US-Wjs,34.4255,-105.8615,2020-06-17 14:36:04 UTC,11051,601,2,0.4583279
NMEG,US-Wjs,34.4255,-105.8615,2020-06-19 21:08:48 UTC,11086,601,11,0.5073103
NMEG,US-Wjs,34.4255,-105.8615,2020-06-21 13:01:27 UTC,11112,601,2,0.3173995
NMEG,US-Wjs,34.4255,-105.8615,2020-06-26 18:47:25 UTC,11193,601,10,0.6340327
NMEG,US-Wjs,34.4255,-105.8615,2020-06-30 17:12:38 UTC,11254,601,11,0.5693684
NMEG,US-Wjs,34.4255,-105.8615,2020-07-04 15:38:43 UTC,11315,601,6,0.440348
NMEG,US-Wjs,34.4255,-105.8615,2020-07-08 14:04:46 UTC,11376,601,12,0.3788742
NMEG,US-Wjs,34.4255,-105.8615,2020-07-30 21:16:08 UTC,11722,601,2,0.5868813
NMEG,US-Wjs,34.4255,-105.8615,2020-08-07 18:09:22 UTC,11844,601,4,0.4698757
NMEG,US-Wjs,34.4255,-105.8615,2020-08-09 01:30:02 UTC,11864,601,14,0.1537021
NMEG,US-Wjs,34.4255,-105.8615,2020-08-11 16:35:50 UTC,11905,601,4,0.43172
NMEG,US-Wjs,34.4255,-105.8615,2020-08-16 22:22:47 UTC,11986,601,13,0.5230908
NMEG,US-Wjs,34.4255,-105.8615,2020-08-22 12:42:17 UTC,12073,601,2,0.0316066
NMEG,US-Wjs,34.4255,-105.8615,2020-08-24 19:15:34 UTC,12108,601,7,0.5337487
NMEG,US-Wjs,34.4255,-105.8615,2020-08-28 17:41:54 UTC,12169,601,12,0.605826
NMEG,US-Wjs,34.4255,-105.8615,2020-09-27 21:56:16 UTC,12637,601,5,1.9068612
NMEG,US-Wjs,34.4255,-105.8615,2020-10-01 20:23:56 UTC,12698,601,4,0.7772658
NMEG,US-Wjs,34.4255,-105.8615,2020-10-05 18:51:33 UTC,12759,601,4,2.3296416
NMEG,US-Wjs,34.4255,-105.8615,2020-10-09 17:18:16 UTC,12820,601,2,0.5987384
NMEG,US-Wjs,34.4255,-105.8615,2020-10-13 15:44:12 UTC,12881,601,4,0.6229829
NMEG,US-Wjs,34.4255,-105.8615,2020-10-17 14:10:01 UTC,12942,601,4,0.5406573
NMEG,US-Wjs,34.4255,-105.8615,2020-10-22 19:56:23 UTC,13023,601,12,0.717177
NMEG,US-Wjs,34.4255,-105.8615,2020-10-30 16:47:52 UTC,13145,601,6,0.7105445
NMEG,US-Wjs,34.4255,-105.8615,2020-11-24 23:18:23 UTC,13537,601,3,0.2863332
NMEG,US-Wjs,34.4255,-105.8615,2020-11-28 21:45:15 UTC,13598,601,3,0.2913833
NMEG,US-Wjs,34.4255,-105.8615,2020-11-29 20:57:43 UTC,13613,601,2,0.4095388
NMEG,US-Wjs,34.4255,-105.8615,2020-12-06 18:38:19 UTC,13720,601,3,0.3593093
NMEG,US-Wjs,34.4255,-105.8615,2020-12-07 17:50:38 UTC,13735,601,2,0.3409764
NMEG,US-Wjs,34.4255,-105.8615,2020-12-24 18:56:23 UTC,13999,601,12,0.2424365
NMEG,US-Wjs,34.4255,-105.8615,2020-12-28 17:22:29 UTC,14060,601,9,0.2624907
